pdf_id,clube,fonte,titulo,url,arquivo,data_documento,ficheiro_texto,montantes_candidatos,taxas_candidatas,datas_candidatas,prazos_candidatos,extracao_validada,notas_extracao
65a9cb26049f61c9,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/FR41514.pdf,https://arquivo.pt/wayback/20150422175003/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR41514.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/65a9cb26049f61c9.txt,115.000.000 | 30 | 201 | 131.922 | 2.449.869 | 150 | 313 | 504 882 066 | 248 | 06 | 12 | 11,"10,1% | 60,2%",30 de Junho de 2011 | 30 de Junho de 2012 | 19 de Setembro de 2012,,0,
30abaefee31682b8,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/FR52205.pdf,https://arquivo.pt/wayback/20150422185306/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR52205.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/30abaefee31682b8.txt,115.000.000 | 30 | 201 | 23.821.014 | 23.809.428 | 150 | 313 | 504 882 066 | 248 | 06 | 14 | 13,"374% | 27,4% | 5,8% | 2% | 24% | 30% | 100% | 76% | 70% | 174,6%",30 de Junho de 2013 | 30 de Junho de 2014 | 17 de Setembro de 2014,,0,
861c8439ad3d960c,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/FR46922.pdf,https://arquivo.pt/wayback/20160210132500/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR46922.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/861c8439ad3d960c.txt,115.000.000 | 30 | 201 | 14.163.601 | 14.152.633 | 150 | 313 | 504 882 066 | 248 | 06 | 13 | 12,"38% | 11,1% | 68,2% | 13,6% | 3,4% | 3,1%",30 de Junho de 2012 | 30 de Junho de 2013 | 19 de Setembro de 2013,,0,
70b18f5a19d61025,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT47770.pdf,https://arquivo.pt/wayback/20150422191726/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT47770.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70b18f5a19d61025.txt,1 | 201 | 30 | 115.000.000 euros | 23.821.014 | 23.809.428 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"25% | 75% | 114,5% | 135,1% | 70,5% | 68,5% | 43,8% | 28,3% | 80,5% | 92,7% | 19,9% | 7,2% | 137,6% | 2% | 1,1% | 3,7% | 100%","1 DE JULHO DE 2013 | 30 DE SETEMBRO DE 2013 | 30 de Junho de 2013 | 1 de Julho de 2013 | 30 de Setembro de
2013 | 30 de
Setembro de 2013 | 30 de Julho de 2013 | 1 de Julho de 2014 | 30 de Junho de 2014 | 26 de Julho de 2013 | 17 de Junho de 2013 | 1 de Julho de
2013 | 30 de Setembro de 2013 | 30 de Junho de 2016",3 meses | 5 anos | 40 anos,0,
750fd8558411d365,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/FR57044.pdf,https://arquivo.pt/wayback/20160210115443/http://web3.cmvm.pt/sdi/emitentes/docs/FR57044.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/750fd8558411d365.txt,115.000.000 | 30 | 201 | 8.521.077 | 8.400.765 | 150 | 313 | 504 882 066 | 248 | 06 | 15 | 14 | 430.210 440.679,"0,7% | 4,3%",30 de junho de 2014 | 30 de junho de 2015 | 30 de junho de 2011 | 9 de setembro de 2015,,0,
4c6b9711ec1753c5,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/FR37794.pdf,https://arquivo.pt/wayback/20150422193933/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR37794.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/4c6b9711ec1753c5.txt,1 | 201 | 31 | 115.000.000 euros | 30 | 131.922 euros | 2.449.869 euros | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,30% | 15% | 10% | 20% | 25% | 50% | 40%,"1 DE JULHO DE 2011 | 31 DE DEZEMBRO DE 2011 | 30 de Junho de 2011 | 31 de Dezembro de 2011 | 31 de
Dezembro de 2011 | 31 de Dezembro de 2010 | 30
de Junho de 2011 | 30 de Junho de 2015 | 29 de Setembro de 2011",6 meses | 5 anos | 40 anos | 50 anos | 12 meses | 15 anos | 20 anos | 25 anos | 30 anos,0,
4e7ed406d5112bab,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT50666.pdf,https://arquivo.pt/wayback/20150422172545/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT50666.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/4e7ed406d5112bab.txt,3 | 201 | 1 | 31 | 115.000.000 euros | 30 | 23.821.014 | 23.809.428 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"24% | 30% | 100% | 76% | 70% | 75% | 25% | 52,6% | 17,9% | 220,5% | 21,1% | 27,3% | 21,2% | 14% | 115,4% | 1,9% | 11,8% | 31% | 37,5% | 27,4%","1 DE JULHO DE 2013 | 31 DE MARÇO DE 2014 | 30 de Junho de 2013 | 1 de Julho de 2013 | 31 de Março de 2014 | 30 de Junho de 2018 | 1 de Julho de
2013 | 30 de Junho de 2016 | 28 de Junho de 2013 | 30 de Junho
de 2013 | 31 de Março de 2015 | 30 de Maio de 2014 | 31 de Março
de 2014",9 meses | 3 meses | 5 anos,0,
d392a939e57f10d2,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PC42041.pdf,https://arquivo.pt/wayback/20150422185231/http://web3.cmvm.pt/sdi2004/emitentes/docs/PC42041.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/d392a939e57f10d2.txt,201 | 1 | 30 | 115.000.000 euros | 131.922 euros | 2.449.869 euros | 504 882 066 | 150 | 313 | 351 | 21 721 | 95 | 00,30% | 15% | 10% | 20% | 25% | 50% | 40%,"1 DE JULHO DE 2011 | 30 DE JUNHO DE 2012 | 30 de Junho de 2011 | 30 de Junho de 2012 | 30 de Junho de 2015 | 30 de Junho de 2013 | 29 de
Setembro de 2011 | 18 de Dezembro de 2012 | 24 de Março de
2011 | 30 de
Junho de 2014 | 15 de Outubro de 2001 | 24 de Setembro de 2009 | 30 de Setembro de 2009",5 anos | 12 meses | 40 anos | 50 anos | 15 anos | 20 anos | 25 anos | 30 anos,0,
5ce6131a51223ac1,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT53077.pdf,https://arquivo.pt/wayback/20150422193154/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT53077.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5ce6131a51223ac1.txt,1 | 201 | 30 | 115.000.000 euros | 8.521.077 | 8.400.765 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"50% | 80% | 100% | 85% | 40% | 20% | 10% | 15% | 30% | 25% | 70% | 10,2% | 10,9%","1 DE JULHO DE 2014 | 30 DE SETEMBRO DE 2014 | 30 de Junho de 2014 | 1 de Julho de 2014 | 30 de Setembro de
2014 | 8 de Setembro de 2014 | 31 de Julho de 2014 | 30 de Setembro de 2014 | 30 de Junho de 2018 | 28 de Novembro de 2014 | 30 de
Setembro de 2014",3 meses | 5 anos | 40 anos,0,
822319bbf8432a84,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCS48780.pdf,https://arquivo.pt/wayback/20150422191827/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCS48780.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/822319bbf8432a84.txt,1 | 201 | 31 | 115.000.000 euros | 30 | 23.821.014 | 23.809.428 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"14,3% | 25,4% | 1,4% | 2,1% | 25% | 50% | 20% | 30% | 40% | 10% | 15% | 24% | 100%",1 DE JULHO DE 2013 | 31 DE DEZEMBRO DE 2013 | 30 de Junho de 2013 | 1 de Julho de 2013 | 31 de Dezembro de 2013 | 30 de Julho de 2013 | 1 de Julho de 2014 | 30 de Junho de 2014 | 26 de Julho de 2013 | 17 de Junho de 2013,6 meses | 3 meses,0,
5b17d60d782f95bb,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCS54050.pdf,https://arquivo.pt/wayback/20150422173929/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCS54050.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5b17d60d782f95bb.txt,1 | 201 | 31 | 115.000.000 euros | 30 | 8.521.077 | 8.400.765 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"100% | 50% | 2% | 374,6% | 10,3% | 37,6% | 1,5% | 4,4% | 80% | 85% | 123,1% | 12% | 29% | 8% | 9%","1 DE JULHO DE 2014 | 31 DE DEZEMBRO DE 2014 | 30 de Junho de 2014 | 1 de Julho de 2014 | 31 de Dezembro de 2014 | 30 de Junho de 2018 | 31 de
Julho de 2014 | 31/12/13 | 30/06/14 | 31/12/14 | 31 de Dezembro de
2014",12 meses | 30 anos | 6 meses | 3 meses,0,
616b5ce6aa90f708,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/FR45463.pdf,https://arquivo.pt/wayback/20150422193906/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR45463.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/616b5ce6aa90f708.txt,3 | 201 | 1 | 31 | 115.000.000 euros | 30 | 14.163.601 | 14.152.633 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"190,4% | 37,1% | 388,8% | 83,5% | 3,6% | 2,3% | 15,1% | 6% | 23% | 50% | 10,1% | 10,8% | 358,31% | 100%","1 DE JULHO DE 2012 | 31 DE MARÇO DE 2013 | 30 de Junho de 2012 | 1 de Julho de 2012 | 31 de Março de 2013 | 26 de Maio de 2013 | 2 de Maio de
2013 | 30 de Junho de 2016 | 30 de Junho de 2019 | 1 de Janeiro de 2013 | 30 de Junho de
2012 | 18 de
Dezembro de 2012",9 meses | 1 ano | 3 meses,0,
5d85c84efaf063fc,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCS43664.pdf,https://arquivo.pt/wayback/20150422184842/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCS43664.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5d85c84efaf063fc.txt,1 | 201 | 31 | 115.000.000 euros | 30 | 14.163.601 | 14.152.633 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"151,8% | 84,7% | 185% | 90,1% | 3% | 5,4% | 25% | 50% | 20% | 30% | 40% | 15% | 10%","1 DE JULHO DE 2012 | 31 DE DEZEMBRO DE 2012 | 30 de Junho de 2012 | 1 de Julho de 2012 | 31 de Dezembro de 2012 | 30 de Junho de 2018 | 2 de Maio de 1962 | 1 de Janeiro de
2012 | 30 de
Junho de 2012 | 31 de Dezembro de 2011",6 meses | 1 ano | 3 meses,0,
9800730e66f1ca45,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT39786.pdf,https://arquivo.pt/wayback/20150422192304/http://web3.cmvm.pt/sdi2004/emitentes/docs/PCT39786.pdf,2015-04-22,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/9800730e66f1ca45.txt,115.000.000 | 30 | 201 | 131.922 | 2.449.869 | 150 | 313 | 504 882 066 | 3 | 01 | 07 | 1 | 5,"232% | 68% | 5,2% | 5,4%","30 de Junho de 2011 | 01-07-2011 | 31-03-2012 | 1 de Julho de 2011 | 31 de Março
de 2012 | 1 de
Julho de 2011 | 31 de Março de 2012 | 18 de Maio de 2012",9 meses,0,
60077dda1f2e04e9,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/PC47391.pdf,https://arquivo.pt/wayback/20160210132625/http://web3.cmvm.pt/sdi2004/emitentes/docs/PC47391.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/60077dda1f2e04e9.txt,201 | 1 | 30 | 115.000.000 euros | 14.163.601 | 14.152.633 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95 | 00,30% | 15% | 24% | 20% | 25% | 50% | 40% | 10%,"1 DE JULHO DE 2012 | 30 DE JUNHO DE 2013 | 30 de Junho de 2012 | 30 de Novembro de 2012 | 30 de Junho de 2013 | 2 de Maio de 2013 | 30 de Junho de 2018 | 30 de Junho de
2016 | 30 de Junho de 2019 | 30
de Junho de 2015 | 28 de Junho de 2013 | 17 de Dezembro de 2013",109 anos | 10 anos | 10 dias | 5 anos | 1 ano | 3 anos | 28 anos | 2 anos | 4 anos | 40 anos | 50 anos | 12 meses | 15 anos | 20 anos | 25 anos | 30 anos,0,
c8aee453812267a8,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/PC57498.pdf,https://arquivo.pt/wayback/20160210121421/http://web3.cmvm.pt/sdi/emitentes/docs/PC57498.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c8aee453812267a8.txt,201 | 1 | 30 | 115.000.000 euros | 8.521.077 | 8.400.766 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95 | 00,"100% | 50% | 2% | 80% | 40% | 60% | 85% | 0,3% | 10 % | 4,3% | 0,7% | 2,4% | 9,3% | 7,2% | 0,8% | 2,9% | 23,1%","1 DE JULHO DE 2014 | 30 DE JUNHO DE 2015 | 30 de junho de 2014 | 30 de junho de 2015 | 30 de junho de 2018 | 30 de junho de 2019 | 30 de setembro de 2014 | 31 de
julho de 2014 | 15 de junho de 2015 | 1 de julho de 2015 | 26 de junho de 2015 | 9 de julho de 2015 | 1 de
julho de 2015 | 29 de março de 2015 | 26 de julho de 2015",30 anos | 12 anos | 3 anos | 111 anos | 7 anos | 28 anos | 2 anos | 40 anos | 50 anos | 12 meses | 15 anos | 20 anos | 25 anos | 10 anos | 5 anos | 180 dias,0,
1140a2c9df8753bd,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/RGS57499.pdf,https://arquivo.pt/wayback/20160210121517/http://web3.cmvm.pt/sdi/emitentes/docs/RGS57499.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/1140a2c9df8753bd.txt,201 | 1 | 30 | 115.000.000 euros | 8.521.077 | 8.400.766 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95 | 00,"40% | 60% | 10% | 40,00% | 23,65% | 3,28% | 0,04% | 66,97% | 7,97% | 3,73% | 3,65% | 2,66% | 2% | 100% | 58,1% | 7,5% | 34,4% | 100,0%","1 DE JULHO DE 2014 | 30 DE JUNHO DE 2015 | 30 de junho de 2014 | 25 de janeiro de 2013 | 30 de junho de 2015 | 30 de novembro
de 2012 | 1 de julho de 2012 | 30 de junho de 2016 | 16/09/2002 | 30/06/2016 | 20/04/2004 | 29/10/2004 | 01/07/2008 | 30/11/2012 | 21 de novembro de 2014",7 anos | 3 anos | 28 anos | 2 anos,0,
7cac5e3d09d9d2bd,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/PCT57900.pdf,https://arquivo.pt/wayback/20160210135941/http://web3.cmvm.pt/sdi/emitentes/docs/PCT57900.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/7cac5e3d09d9d2bd.txt,1 | 201 | 30 | 115.000.000 euros | 6.285.232 euros | 575.048 euros | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"50% | 90% | 7,4% | 3,5% | 14,5% | 58,3% | 25,6% | 14,4% | 2,1% | 16,8% | 3,6% | 1,5% | 5% | 9,6% | 55,7% | 100%","1 DE JULHO DE 2015 | 30 DE SETEMBRO DE 2015 | 30 de junho de 2015 | 1 de julho de 2015 | 30 de setembro de
2015 | 30 de junho de 2018 | 30 de junho de 2021 | 30 de setembro de 2015 | 30 de novembro de 2015 | 30 de
setembro de 2015",3 meses | 1 ano | 40 anos,0,
765c7c23c4063748,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/PCT60555.pdf,https://arquivo.pt/wayback/20170221163213/http://web3.cmvm.pt/sdi/emitentes/docs/PCT60555.pdf,2017-02-21,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/765c7c23c4063748.txt,3 | 201 | 1 | 31 | 115.000.000 euros | 30 | 6.286 milhares | 575 milhares | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"94% | 100% | 4,25% | 2,4% | 22,7% | 7,2% | 5,9% | 6,1% | 50,7% | 1,8% | 13,4% | 50% | 2% | 90%","1 DE JULHO DE 2015 | 31 DE MARÇO DE 2016 | 30 de junho de 2015 | 1 de julho de 2015 | 31 de março de 2016 | 30 de junho de 2021 | 29 de abril de 2013 | 29 de abril de 2016 | 30 de junho de
2016",9 meses | 3 meses,0,
e84df734205b3122,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/PCT55890.pdf,https://arquivo.pt/wayback/20170221161613/http://web3.cmvm.pt/sdi/emitentes/docs/PCT55890.pdf,2017-02-21,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/e84df734205b3122.txt,3 | 201 | 1 | 31 | 115.000.000 euros | 30 | 8.521.077 | 8.400.765 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"40% | 60% | 5,3% | 26,1% | 2,4% | 9,5% | 5,8% | 6% | 5,4% | 39,4% | 37,5% | 7,4% | 9% | 32,8% | 45,1% | 100% | 50% | 2%","1 DE JULHO DE 2014 | 31 DE MARÇO DE 2015 | 30 de Junho de 2014 | 1 de Julho de 2014 | 31 de Março de 2015 | 30 de Setembro de 2014 | 30 de Junho
de 2014 | 31/03/14 | 30/06/14 | 31/03/15 | 28 de Maio de 2015 | 31 de Março
de 2015 | 31 de
Março de 2015",9 meses | 3 meses,0,
a575cbe34d31d518,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/PCS58888.pdf,https://arquivo.pt/wayback/20160614025444/http://web3.cmvm.pt/sdi/emitentes/docs/PCS58888.pdf,2016-06-14,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a575cbe34d31d518.txt,1 | 201 | 31 | 115.000 milhares | 30 | 6.286 milhares | 575 milhares | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"100% | 50% | 2% | 16,1% | 1,1% | 0,1% | 90% | 4,7% | 25% | 13% | 7% | 32% | 8% | 15% | 23%",1 DE JULHO DE 2015 | 31 DE DEZEMBRO DE 2015 | 30 de junho de 2015 | 1 de julho de 2015 | 31 de dezembro de 2015 | 30 de junho de 2018 | 30 de junho de 2021 | 30 de junho de 2019 | 15 de junho de 2015 | 31/12/14,12 meses | 6 meses | 3 meses,0,
50bb502831e24e48,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/FR42464.pdf,https://arquivo.pt/wayback/20160605221023/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR42464.pdf,2016-06-05,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/50bb502831e24e48.txt,1 | 201 | 30 | 115.000.000 euros | 131.922 euros | 2.449.869 euros | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"60,8% | 53,5% | 127,6% | 108,5% | 2,2% | 35,5% | 23% | 6% | 10,8 % | 15,6% | 12,3% | 3,5% | 100% | 50% | 49,998% | 15% | 2%","1 DE JULHO DE 2012 | 30 DE SETEMBRO DE 2012 | 30 de Junho de 2011 | 1 de Julho de 2012 | 30 de
Setembro de 2012 | 30 de Setembro de 2011 | 30 de Junho de 2012 | 30 de Junho de 2018 | 1 de Janeiro de
2012 | 30 de Junho de
2012 | 30 de Setembro de 2012 | 30 de
Junho de 2012 | 30 de Novembro de 2012",3 meses | 12 meses | 6 meses,0,
37f2cb056ff97875,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi2004/emitentes/docs/RGS42040.pdf,https://arquivo.pt/wayback/20160605221105/http://web3.cmvm.pt/sdi2004/emitentes/docs/RGS42040.pdf,2016-06-05,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/37f2cb056ff97875.txt,201 | 1 | 30 | 115.000.000 euros | 131.922 euros | 2.449.869 euros | 504 882 066 | 150 | 313 | 351 | 21 721 | 95 | 00,"30% | 40% | 60% | 34,78% | 34
% | 40,00% | 23,64% | 3,70% | 0,04% | 67,38% | 7,97% | 3,73% | 3,65% | 2,66% | 15% | 65,22% | 41%","1 DE JULHO DE 2011 | 30 DE JUNHO DE 2012 | 30 de Junho de 2011 | 3 de Novembro
de 2006 | 03/11/2006 | 30/06/2012 | 1 de Julho de 2009 | 30 de Junho de 2012 | 29 de Novembro de 2010 | 1 de Março de 2011 | 19 de Novembro de 2009",,0,
4f88ad63c1d70b6e,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt/sdi/emitentes/docs/PCS54050.pdf,https://arquivo.pt/wayback/20151206213249/http://web3.cmvm.pt/sdi/emitentes/docs/PCS54050.pdf,2015-12-06,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/4f88ad63c1d70b6e.txt,1 | 201 | 31 | 115.000.000 euros | 30 | 8.521.077 | 8.400.765 | 504 882 066 | 150 | 313 | 351 | 21 721 | 95,"100% | 50% | 2% | 374,6% | 10,3% | 37,6% | 1,5% | 4,4% | 80% | 85% | 123,1% | 12% | 29% | 8% | 9%","1 DE JULHO DE 2014 | 31 DE DEZEMBRO DE 2014 | 30 de Junho de 2014 | 1 de Julho de 2014 | 31 de Dezembro de 2014 | 30 de Junho de 2018 | 31 de
Julho de 2014 | 31/12/13 | 30/06/14 | 31/12/14 | 31 de Dezembro de
2014",12 meses | 30 anos | 6 meses | 3 meses,0,
f1b3461f4b1b9aa2,benfica,cmvm,,http://web3.cmvm.pt/sdi/emitentes/docs/CONV57552.pdf,https://arquivo.pt/wayback/20151206212557/http://web3.cmvm.pt/sdi/emitentes/docs/CONV57552.pdf,2015-12-06,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/f1b3461f4b1b9aa2.txt,115.000.000 | 30 | 201 | 8.521.077 | 8.400.766 | 150 | 313 | 504 882 066 | 26 | 1,40%,"30 de junho de 2014 | 26 DE NOVEMBRO DE 2015 | 1 de julho de 2014 | 30 de junho de
2015 | 5 de novembro de 2015 | 30 de junho de 2015",,0,
ba58c7c4e6b535a2,benfica,cmvm,,http://web3.cmvm.pt/sdi2004/emitentes/docs/FR26264.pdf,https://arquivo.pt/wayback/20160210132334/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR26264.pdf,2016-02-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/ba58c7c4e6b535a2.txt,"75.000.005 | 30 | 200 | 11.790.198 | 11.825.113 | 150 | 313 | 504 882 066 | 23 | 75.000.000 | 115.000.000 euros | 131 | 5.750 | 39.675.000 euros | 57,5 | 324.995 euros","57,5%",30 de Junho de 2009 | 23 DE DEZEMBRO DE 2009 | 7 de Dezembro de 2009,,0,
3fcd67669c683b09,benfica,cmvm,Microsoft Word - Acordo Gestifute Sidnei e Di Maria 25-11-2008.docx,http://web3.cmvm.pt/sdi2004/emitentes/docs/FR21188.pdf,https://arquivo.pt/wayback/20170221175049/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR21188.pdf,2017-02-21,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/3fcd67669c683b09.txt,75.000.005 | 30 | 200 | 23.035.653 | 150 | 313 | 504 882 066 | 248 | 50 | 2.000.000 | 201 | 10 | 1.000.000 | 25,50% | 30% | 10%,"30 de Junho de 2008 | 30 de Junho
de 2013 | 30 de Junho de 2012 | 25 de Novembro de 2008",,0,
742181acc17c6800,benfica,cmvm,"Sport Lisboa e Benfica - Futebol, SAD",http://web3.cmvm.pt//sdi2004//emitentes//docs//FR46922.pdf,https://arquivo.pt/wayback/20170221183817/http://web3.cmvm.pt//sdi2004//emitentes//docs//FR46922.pdf,2017-02-21,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/742181acc17c6800.txt,115.000.000 | 30 | 201 | 14.163.601 | 14.152.633 | 150 | 313 | 504 882 066 | 248 | 06 | 13 | 12,"38% | 11,1% | 68,2% | 13,6% | 3,4% | 3,1%",30 de Junho de 2012 | 30 de Junho de 2013 | 19 de Setembro de 2013,,0,
99a9bae08161c12c,benfica,cmvm,Capital Social: € 75,http://web3.cmvm.pt/sdi2004/emitentes/docs/FR35657.pdf,https://arquivo.pt/wayback/20170221184938/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR35657.pdf,2017-02-21,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/99a9bae08161c12c.txt,115.000.000 | 30 | 201 | 7.933.916 | 7.438.971 | 150 | 313 | 504 882 066 | 248 | 06 | 11 | 10,"59,7% | 12,7%",30 de Junho de 2010 | 30 de Junho de 2011 | 31 de Dezembro de 2009 | 26 de Setembro de 2011,6 meses | 12 meses,0,
287c5abe83eff4eb,benfica,cmvm,Microsoft Word - Comunicado Contas 1ºSemestre 2009-2010.doc,http://web3.cmvm.pt/sdi2004/emitentes/docs/FR27133.pdf,https://arquivo.pt/wayback/20161110113656/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR27133.pdf,2016-11-10,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/287c5abe83eff4eb.txt,115.000.000 | 30 | 200 | 11.790.198 | 11.825.113 | 150 | 313 | 504 882 066 | 1 | 31 | 12 | 09 | 08,"75% | 15% | 25% | 20% | 50% | 40% | 30% | 57,5%",30 de Junho de 2009 | 30 de Setembro de 2009 | 10 de Fevereiro de 2010 | 31 de Dezembro de 2009 | 30/06/08 | 30/06/09 | 31/12/09 | 20 de Abril de 2010,6 meses | 3 meses | 1 ano | 3 anos | 5 anos | 40 anos,0,
