doc_id,fonte,tipo_fonte,url_original,url_canonico,url_arquivo,link_texto,tstamp_captura,data_publicacao,titulo,mime,clubes,queries,familias_query,anos_pesquisa,n_capturas,url_embebido_arquivo,par_url_valido,url_para_revisao,data_publicacao_dt,data_captura_dt,data_analise_dt,origem_data,data_publicacao_confirmada,ano_publicacao,ano_analise,data_analise
1881694ee37f94f5,publico,noticiosa,https://www.publico.pt/2018/05/18/desporto/noticia/jesus-convicto-de-que-bruno-deu-carta-branca-a-juve-leo-1830517,https://publico.pt/2018/05/18/desporto/noticia/jesus-convicto-de-que-bruno-deu-carta-branca-a-juve-leo-1830517,https://arquivo.pt/wayback/20190519190144/https://www.publico.pt/2018/05/18/desporto/noticia/jesus-convicto-de-que-bruno-deu-carta-branca-a-juve-leo-1830517,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.publico.pt%2F2018%2F05%2F18%2Fdesporto%2Fnoticia%2Fjesus-convicto-de-que-bruno-deu-carta-branca-a-juve-leo-1830517%2F20190519190144,20190519190144,2018-05-18,Jesus convicto de que Bruno deu carta-branca à Juve Leo | Sporting | PÚBLICO,text/html,['sporting'],"['""Sporting SAD""']",['geral'],[2019],1,https://www.publico.pt/2018/05/18/desporto/noticia/jesus-convicto-de-que-bruno-deu-carta-branca-a-juve-leo-1830517,True,https://arquivo.pt/wayback/20190519190144/https://www.publico.pt/2018/05/18/desporto/noticia/jesus-convicto-de-que-bruno-deu-carta-branca-a-juve-leo-1830517,2018-05-18,2019-05-19 19:01:44,2018-05-18,url,True,2018.0,2018,2018-05-18
1bea425715583364,observador,noticiosa,https://observador.pt/2016/01/03/20-nomes-objetos-devemos-as-marcas/,https://observador.pt/2016/01/03/20-nomes-objetos-devemos-as-marcas,https://arquivo.pt/wayback/20200620225416/https://observador.pt/2016/01/03/20-nomes-objetos-devemos-as-marcas/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2016%2F01%2F03%2F20-nomes-objetos-devemos-as-marcas%2F%2F20200620225416,20200620225416,2016-01-03,20 nomes de objetos que devemos às marcas – Observador,text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2016/01/03/20-nomes-objetos-devemos-as-marcas/,True,https://arquivo.pt/wayback/20200620225416/https://observador.pt/2016/01/03/20-nomes-objetos-devemos-as-marcas/,2016-01-03,2020-06-20 22:54:16,2016-01-03,url,True,2016.0,2016,2016-01-03
1dc7170c20e0c2de,observador,noticiosa,https://observador.pt/2018/08/15/ana-a-princesa-que-fez-3-capas-da-vogue-e-quase-foi-raptada-faz-68-anos/,https://observador.pt/2018/08/15/ana-a-princesa-que-fez-3-capas-da-vogue-e-quase-foi-raptada-faz-68-anos,https://arquivo.pt/wayback/20200620224352/https://observador.pt/2018/08/15/ana-a-princesa-que-fez-3-capas-da-vogue-e-quase-foi-raptada-faz-68-anos/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F08%2F15%2Fana-a-princesa-que-fez-3-capas-da-vogue-e-quase-foi-raptada-faz-68-anos%2F%2F20200620224352,20200620224352,2018-08-15,Ana: a princesa que fez 3 capas da Vogue e quase foi raptada faz 68 anos – Observador,text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2018/08/15/ana-a-princesa-que-fez-3-capas-da-vogue-e-quase-foi-raptada-faz-68-anos/,True,https://arquivo.pt/wayback/20200620224352/https://observador.pt/2018/08/15/ana-a-princesa-que-fez-3-capas-da-vogue-e-quase-foi-raptada-faz-68-anos/,2018-08-15,2020-06-20 22:43:52,2018-08-15,url,True,2018.0,2018,2018-08-15
1fe435b0b84cfa56,observador,noticiosa,https://observador.pt/2018/01/10/dakar2018-loeb-abandona-depois-de-problemas-nas-dunas-e-lesao-de-copiloto/,https://observador.pt/2018/01/10/dakar2018-loeb-abandona-depois-de-problemas-nas-dunas-e-lesao-de-copiloto,https://arquivo.pt/wayback/20190919035307/https://observador.pt/2018/01/10/dakar2018-loeb-abandona-depois-de-problemas-nas-dunas-e-lesao-de-copiloto/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F01%2F10%2Fdakar2018-loeb-abandona-depois-de-problemas-nas-dunas-e-lesao-de-copiloto%2F%2F20190919035307,20190919035307,2018-01-10,Dakar2018: Loeb abandona depois de problemas nas dunas e lesão de copiloto – Observador,text/html,['benfica'],"['""Benfica SAD""']",['geral'],[2019],1,https://observador.pt/2018/01/10/dakar2018-loeb-abandona-depois-de-problemas-nas-dunas-e-lesao-de-copiloto/,True,https://arquivo.pt/wayback/20190919035307/https://observador.pt/2018/01/10/dakar2018-loeb-abandona-depois-de-problemas-nas-dunas-e-lesao-de-copiloto/,2018-01-10,2019-09-19 03:53:07,2018-01-10,url,True,2018.0,2018,2018-01-10
216419129bdd0bc1,observador,noticiosa,https://observador.pt/2018/12/10/escoces-madden-arbitra-benfica-aek-e-austriaco-schuettengruber-sporting-vorskla/,https://observador.pt/2018/12/10/escoces-madden-arbitra-benfica-aek-e-austriaco-schuettengruber-sporting-vorskla,https://arquivo.pt/wayback/20190221210414/https://observador.pt/2018/12/10/escoces-madden-arbitra-benfica-aek-e-austriaco-schuettengruber-sporting-vorskla/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F10%2Fescoces-madden-arbitra-benfica-aek-e-austriaco-schuettengruber-sporting-vorskla%2F%2F20190221210414,20190221210414,2018-12-10,Escocês Madden arbitra Benfica-AEK e austríaco Schuettengruber Sporting-Vorskla – Observador,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/12/10/escoces-madden-arbitra-benfica-aek-e-austriaco-schuettengruber-sporting-vorskla/,True,https://arquivo.pt/wayback/20190221210414/https://observador.pt/2018/12/10/escoces-madden-arbitra-benfica-aek-e-austriaco-schuettengruber-sporting-vorskla/,2018-12-10,2019-02-21 21:04:14,2018-12-10,url,True,2018.0,2018,2018-12-10
24870edb2afdce8f,observador,noticiosa,https://observador.pt/2018/01/03/cirurgia-na-anca-deixa-carreira-de-andy-murray-no-limbo/,https://observador.pt/2018/01/03/cirurgia-na-anca-deixa-carreira-de-andy-murray-no-limbo,https://arquivo.pt/wayback/20190919035347/https://observador.pt/2018/01/03/cirurgia-na-anca-deixa-carreira-de-andy-murray-no-limbo/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F01%2F03%2Fcirurgia-na-anca-deixa-carreira-de-andy-murray-no-limbo%2F%2F20190919035347,20190919035347,2018-01-03,Cirurgia na anca deixa carreira de Andy Murray no limbo – Observador,text/html,['benfica'],"['""Benfica SAD""']",['geral'],[2019],1,https://observador.pt/2018/01/03/cirurgia-na-anca-deixa-carreira-de-andy-murray-no-limbo/,True,https://arquivo.pt/wayback/20190919035347/https://observador.pt/2018/01/03/cirurgia-na-anca-deixa-carreira-de-andy-murray-no-limbo/,2018-01-03,2019-09-19 03:53:47,2018-01-03,url,True,2018.0,2018,2018-01-03
2b3d1cdf9e535ebd,observador,noticiosa,https://observador.pt/2015/04/09/tripadvisor-compra-portuguesa-best-tables-nao-mexer/,https://observador.pt/2015/04/09/tripadvisor-compra-portuguesa-best-tables-nao-mexer,https://arquivo.pt/wayback/20190918231125/https://observador.pt/2015/04/09/tripadvisor-compra-portuguesa-best-tables-nao-mexer/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2015%2F04%2F09%2Ftripadvisor-compra-portuguesa-best-tables-nao-mexer%2F%2F20190918231125,20190918231125,2015-04-09,TripAdvisor comprou uma startup portuguesa. A BestTables – Observador,text/html,['benfica'],"['""Benfica SAD""']",['geral'],[2019],1,https://observador.pt/2015/04/09/tripadvisor-compra-portuguesa-best-tables-nao-mexer/,True,https://arquivo.pt/wayback/20190918231125/https://observador.pt/2015/04/09/tripadvisor-compra-portuguesa-best-tables-nao-mexer/,2015-04-09,2019-09-18 23:11:25,2015-04-09,url,True,2015.0,2015,2015-04-09
2b99a3437476e320,observador,noticiosa,https://observador.pt/2018/12/21/ine-divulga-saldo-orcamental-ate-setembro/,https://observador.pt/2018/12/21/ine-divulga-saldo-orcamental-ate-setembro,https://arquivo.pt/wayback/20190306195427/https://observador.pt/2018/12/21/ine-divulga-saldo-orcamental-ate-setembro/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F21%2Fine-divulga-saldo-orcamental-ate-setembro%2F%2F20190306195427,20190306195427,2018-12-21,INE divulga saldo orçamental até setembro – Observador,text/html,['sporting'],"['""Sporting SAD"" ""injeção de capital""']",['financeira'],[2019],1,https://observador.pt/2018/12/21/ine-divulga-saldo-orcamental-ate-setembro/,True,https://arquivo.pt/wayback/20190306195427/https://observador.pt/2018/12/21/ine-divulga-saldo-orcamental-ate-setembro/,2018-12-21,2019-03-06 19:54:27,2018-12-21,url,True,2018.0,2018,2018-12-21
2e4353e78c10c87b,observador,noticiosa,https://observador.pt/2018/11/07/adeptos-do-ajax-entram-em-confrontos-com-a-policia-antes-do-jogo-com-o-benfica/,https://observador.pt/2018/11/07/adeptos-do-ajax-entram-em-confrontos-com-a-policia-antes-do-jogo-com-o-benfica,https://arquivo.pt/wayback/20190221211054/https://observador.pt/2018/11/07/adeptos-do-ajax-entram-em-confrontos-com-a-policia-antes-do-jogo-com-o-benfica/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F11%2F07%2Fadeptos-do-ajax-entram-em-confrontos-com-a-policia-antes-do-jogo-com-o-benfica%2F%2F20190221211054,20190221211054,2018-11-07,Adeptos do Ajax entram em confrontos com a polícia antes do jogo com o Benfica – Observador,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/11/07/adeptos-do-ajax-entram-em-confrontos-com-a-policia-antes-do-jogo-com-o-benfica/,True,https://arquivo.pt/wayback/20190221211054/https://observador.pt/2018/11/07/adeptos-do-ajax-entram-em-confrontos-com-a-policia-antes-do-jogo-com-o-benfica/,2018-11-07,2019-02-21 21:10:54,2018-11-07,url,True,2018.0,2018,2018-11-07
30a03875fe78b0e9,observador,noticiosa,https://observador.pt/2018/12/09/arbitro-bielorrusso-aleksei-kulbakov-no-galatasaray-fc-porto-da-liga-dos-campeoes/,https://observador.pt/2018/12/09/arbitro-bielorrusso-aleksei-kulbakov-no-galatasaray-fc-porto-da-liga-dos-campeoes,https://arquivo.pt/wayback/20190221210429/https://observador.pt/2018/12/09/arbitro-bielorrusso-aleksei-kulbakov-no-galatasaray-fc-porto-da-liga-dos-campeoes/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F09%2Farbitro-bielorrusso-aleksei-kulbakov-no-galatasaray-fc-porto-da-liga-dos-campeoes%2F%2F20190221210429,20190221210429,2018-12-09,Árbitro bielorrusso Aleksei Kulbakov no Galatasaray-FC Porto da Liga dos Campeões – Observador,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/12/09/arbitro-bielorrusso-aleksei-kulbakov-no-galatasaray-fc-porto-da-liga-dos-campeoes/,True,https://arquivo.pt/wayback/20190221210429/https://observador.pt/2018/12/09/arbitro-bielorrusso-aleksei-kulbakov-no-galatasaray-fc-porto-da-liga-dos-campeoes/,2018-12-09,2019-02-21 21:04:29,2018-12-09,url,True,2018.0,2018,2018-12-09
